GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,StateSpace(Size),Actions(MCTS-Advanced),Actions(Player-1),Actions(RuleBased),Actions(Actions Played Description),Actions(Player-0),Actions(Size-MCTS-Advanced),Actions(Size-RuleBased),Actions(Action Space Size),Actions(Actions Played),GameScore(LeaderGap),GameScore(PlayerName-0),GameScore(Player-1),GameScore(Average),GameScore(Player-0),GameScore(PlayerName-1),FloorPenalties(PlayerName-0),FloorPenalties(Player-1),FloorPenalties(Player-0),FloorPenalties(PlayerName-1)
-1074144810,Azul,5,ACTION_CHOSEN,46,42,2,189,109,,,games.azul.actions.TakeTilesAction@256fa270,Player 0 takes YELLOW tiles from center to pattern line 1,games.azul.actions.TakeTilesAction@256fa270,,30,30,games.azul.actions.TakeTilesAction@256fa270,30.0,RuleBased,1.0,16.0,31.0,MCTS-Advanced,RuleBased,10,15,MCTS-Advanced
-1074144810,Azul,5,ACTION_CHOSEN,47,43,2,189,107,games.azul.actions.TakeTilesAction@327c7707,games.azul.actions.TakeTilesAction@327c7707,,Player 1 takes BLUE tiles from factory 1 to pattern line 2,,27,,27,games.azul.actions.TakeTilesAction@327c7707,30.0,RuleBased,1.0,16.0,31.0,MCTS-Advanced,RuleBased,10,15,MCTS-Advanced
-1074144810,Azul,5,ACTION_CHOSEN,48,44,2,189,105,,,games.azul.actions.TakeTilesAction@256fa631,Player 0 takes YELLOW tiles from factory 0 to pattern line 1,games.azul.actions.TakeTilesAction@256fa631,,21,21,games.azul.actions.TakeTilesAction@256fa631,30.0,RuleBased,1.0,16.0,31.0,MCTS-Advanced,RuleBased,10,15,MCTS-Advanced
-1074144810,Azul,5,ACTION_CHOSEN,49,45,2,189,104,games.azul.actions.TakeTilesAction@327c7e89,games.azul.actions.TakeTilesAction@327c7e89,,Player 1 takes BLUE tiles from factory 3 to pattern line 2,,13,,13,games.azul.actions.TakeTilesAction@327c7e89,30.0,RuleBased,1.0,16.0,31.0,MCTS-Advanced,RuleBased,10,15,MCTS-Advanced
-1074144810,Azul,5,ACTION_CHOSEN,50,46,2,189,103,,,games.azul.actions.TakeTilesAction@2fcf63a4,Player 0 takes RED tiles from center to pattern line 4,games.azul.actions.TakeTilesAction@2fcf63a4,,7,7,games.azul.actions.TakeTilesAction@2fcf63a4,30.0,RuleBased,1.0,16.0,31.0,MCTS-Advanced,RuleBased,10,15,MCTS-Advanced
-1074144810,Azul,5,ACTION_CHOSEN,51,47,2,189,98,games.azul.actions.TakeTilesAction@592e211a,games.azul.actions.TakeTilesAction@592e211a,,Player 1 takes WHITE tiles from center to pattern line 3,,5,,5,games.azul.actions.TakeTilesAction@592e211a,30.0,RuleBased,1.0,16.0,31.0,MCTS-Advanced,RuleBased,10,15,MCTS-Advanced
-1074144810,Azul,5,ACTION_CHOSEN,52,48,2,189,94,,,games.azul.actions.TakeTilesAction@6612a01a,Player 0 takes BLACK tiles from center to pattern line 3,games.azul.actions.TakeTilesAction@6612a01a,,2,2,games.azul.actions.TakeTilesAction@6612a01a,30.0,RuleBased,1.0,16.0,31.0,MCTS-Advanced,RuleBased,10,15,MCTS-Advanced
-297936814,Azul,1,ACTION_CHOSEN,0,0,2,190,117,,,games.azul.actions.TakeTilesAction@2fcf762b,Player 0 takes RED tiles from factory 4 to pattern line 2,games.azul.actions.TakeTilesAction@2fcf762b,,90,90,games.azul.actions.TakeTilesAction@2fcf762b,0.0,RuleBased,0.0,0.0,0.0,MCTS-Advanced,RuleBased,0,0,MCTS-Advanced
-297936814,Azul,1,ACTION_CHOSEN,1,1,2,190,114,games.azul.actions.TakeTilesAction@2fcfdf28,games.azul.actions.TakeTilesAction@2fcfdf28,,Player 1 takes RED tiles from factory 1 to pattern line 1,,84,,84,games.azul.actions.TakeTilesAction@2fcfdf28,0.0,RuleBased,0.0,0.0,0.0,MCTS-Advanced,RuleBased,0,0,MCTS-Advanced
-297936814,Azul,1,ACTION_CHOSEN,2,2,2,190,113,,,games.azul.actions.TakeTilesAction@256fb174,Player 0 takes YELLOW tiles from factory 3 to pattern line 1,games.azul.actions.TakeTilesAction@256fb174,,60,60,games.azul.actions.TakeTilesAction@256fb174,0.0,RuleBased,0.0,0.0,0.0,MCTS-Advanced,RuleBased,0,0,MCTS-Advanced
-297936814,Azul,1,ACTION_CHOSEN,3,3,2,190,111,games.azul.actions.TakeTilesAction@327c6f28,games.azul.actions.TakeTilesAction@327c6f28,,Player 1 takes BLUE tiles from center to floor line,,52,,52,games.azul.actions.TakeTilesAction@327c6f28,0.0,RuleBased,0.0,0.0,0.0,MCTS-Advanced,RuleBased,0,0,MCTS-Advanced
-297936814,Azul,1,ACTION_CHOSEN,4,4,2,190,110,,,games.azul.actions.TakeTilesAction@6612ab00,Player 0 takes BLACK tiles from factory 2 to pattern line 0,games.azul.actions.TakeTilesAction@6612ab00,,36,36,games.azul.actions.TakeTilesAction@6612ab00,0.0,RuleBased,0.0,0.0,0.0,MCTS-Advanced,RuleBased,0,0,MCTS-Advanced
-297936814,Azul,1,ACTION_CHOSEN,5,5,2,190,109,games.azul.actions.TakeTilesAction@592e20bd,games.azul.actions.TakeTilesAction@592e20bd,,Player 1 takes WHITE tiles from center to pattern line 0,,36,,36,games.azul.actions.TakeTilesAction@592e20bd,0.0,RuleBased,0.0,0.0,0.0,MCTS-Advanced,RuleBased,0,0,MCTS-Advanced
-297936814,Azul,1,ACTION_CHOSEN,6,6,2,190,108,,,games.azul.actions.TakeTilesAction@6612a01a,Player 0 takes BLACK tiles from center to pattern line 3,games.azul.actions.TakeTilesAction@6612a01a,,18,18,games.azul.actions.TakeTilesAction@6612a01a,0.0,RuleBased,0.0,0.0,0.0,MCTS-Advanced,RuleBased,0,0,MCTS-Advanced
-297936814,Azul,1,ACTION_CHOSEN,7,7,2,190,105,games.azul.actions.TakeTilesAction@2570172c,games.azul.actions.TakeTilesAction@2570172c,,Player 1 takes YELLOW tiles from center to pattern line 4,,21,,21,games.azul.actions.TakeTilesAction@2570172c,0.0,RuleBased,0.0,0.0,0.0,MCTS-Advanced,RuleBased,0,0,MCTS-Advanced
-297936814,Azul,1,ACTION_CHOSEN,8,8,2,190,104,,,games.azul.actions.TakeTilesAction@6612a3fa,Player 0 takes BLACK tiles from factory 0 to pattern line 4,games.azul.actions.TakeTilesAction@6612a3fa,,9,9,games.azul.actions.TakeTilesAction@6612a3fa,0.0,RuleBased,0.0,0.0,0.0,MCTS-Advanced,RuleBased,0,0,MCTS-Advanced
-297936814,Azul,1,ACTION_CHOSEN,9,9,2,190,101,games.azul.actions.TakeTilesAction@2fcfd7c5,games.azul.actions.TakeTilesAction@2fcfd7c5,,Player 1 takes RED tiles from center to pattern line 2,,10,,10,games.azul.actions.TakeTilesAction@2fcfd7c5,0.0,RuleBased,0.0,0.0,0.0,MCTS-Advanced,RuleBased,0,0,MCTS-Advanced
-297936814,Azul,1,ACTION_CHOSEN,10,10,2,190,99,,,games.azul.actions.TakeTilesAction@592dac3f,Player 0 takes WHITE tiles from center to floor line,games.azul.actions.TakeTilesAction@592dac3f,,2,2,games.azul.actions.TakeTilesAction@592dac3f,0.0,RuleBased,0.0,0.0,0.0,MCTS-Advanced,RuleBased,0,0,MCTS-Advanced
-297936814,Azul,1,ACTION_CHOSEN,11,11,2,190,99,games.azul.actions.TakeTilesAction@327c6f28,games.azul.actions.TakeTilesAction@327c6f28,,Player 1 takes BLUE tiles from center to floor line,,2,,2,games.azul.actions.TakeTilesAction@327c6f28,0.0,RuleBased,0.0,0.0,0.0,MCTS-Advanced,RuleBased,0,0,MCTS-Advanced
-297936814,Azul,2,ACTION_CHOSEN,12,11,2,190,107,games.azul.actions.TakeTilesAction@66131f5f,games.azul.actions.TakeTilesAction@66131f5f,,Player 1 takes BLACK tiles from factory 2 to pattern line 0,,55,,55,games.azul.actions.TakeTilesAction@66131f5f,2.0,RuleBased,0.0,1.0,2.0,MCTS-Advanced,RuleBased,1,3,MCTS-Advanced
-297936814,Azul,2,ACTION_CHOSEN,13,12,2,190,106,,,games.azul.actions.TakeTilesAction@2fcf724b,Player 0 takes RED tiles from factory 3 to pattern line 1,games.azul.actions.TakeTilesAction@2fcf724b,,50,50,games.azul.actions.TakeTilesAction@2fcf724b,2.0,RuleBased,0.0,1.0,2.0,MCTS-Advanced,RuleBased,1,3,MCTS-Advanced
-297936814,Azul,2,ACTION_CHOSEN,14,13,2,190,104,games.azul.actions.TakeTilesAction@2fcfea6b,games.azul.actions.TakeTilesAction@2fcfea6b,,Player 1 takes RED tiles from factory 4 to pattern line 1,,36,,36,games.azul.actions.TakeTilesAction@2fcfea6b,2.0,RuleBased,0.0,1.0,2.0,MCTS-Advanced,RuleBased,1,3,MCTS-Advanced
-297936814,Azul,2,ACTION_CHOSEN,15,14,2,190,103,,,games.azul.actions.TakeTilesAction@2fcf6328,Player 0 takes RED tiles from center to pattern line 0,games.azul.actions.TakeTilesAction@2fcf6328,,33,33,games.azul.actions.TakeTilesAction@2fcf6328,2.0,RuleBased,0.0,1.0,2.0,MCTS-Advanced,RuleBased,1,3,MCTS-Advanced
-297936814,Azul,2,ACTION_CHOSEN,16,15,2,190,101,games.azul.actions.TakeTilesAction@592e209e,games.azul.actions.TakeTilesAction@592e209e,,Player 1 takes WHITE tiles from center to floor line,,24,,24,games.azul.actions.TakeTilesAction@592e209e,2.0,RuleBased,0.0,1.0,2.0,MCTS-Advanced,RuleBased,1,3,MCTS-Advanced
-297936814,Azul,2,ACTION_CHOSEN,17,16,2,190,101,,,games.azul.actions.TakeTilesAction@6612a7bb,Player 0 takes BLACK tiles from factory 1 to pattern line 4,games.azul.actions.TakeTilesAction@6612a7bb,,21,21,games.azul.actions.TakeTilesAction@6612a7bb,2.0,RuleBased,0.0,1.0,2.0,MCTS-Advanced,RuleBased,1,3,MCTS-Advanced
-297936814,Azul,2,ACTION_CHOSEN,18,17,2,190,99,games.azul.actions.TakeTilesAction@327c6fa4,games.azul.actions.TakeTilesAction@327c6fa4,,Player 1 takes BLUE tiles from center to pattern line 3,,15,,15,games.azul.actions.TakeTilesAction@327c6fa4,2.0,RuleBased,0.0,1.0,2.0,MCTS-Advanced,RuleBased,1,3,MCTS-Advanced
-297936814,Azul,2,ACTION_CHOSEN,19,18,2,190,96,,,games.azul.actions.TakeTilesAction@6612a3db,Player 0 takes BLACK tiles from factory 0 to pattern line 3,games.azul.actions.TakeTilesAction@6612a3db,,10,10,games.azul.actions.TakeTilesAction@6612a3db,2.0,RuleBased,0.0,1.0,2.0,MCTS-Advanced,RuleBased,1,3,MCTS-Advanced
-297936814,Azul,2,ACTION_CHOSEN,20,19,2,190,95,games.azul.actions.TakeTilesAction@2fcfd7c5,games.azul.actions.TakeTilesAction@2fcfd7c5,,Player 1 takes RED tiles from center to pattern line 2,,5,,5,games.azul.actions.TakeTilesAction@2fcfd7c5,2.0,RuleBased,0.0,1.0,2.0,MCTS-Advanced,RuleBased,1,3,MCTS-Advanced
-297936814,Azul,2,ACTION_CHOSEN,21,20,2,190,94,,,games.azul.actions.TakeTilesAction@592dac9c,Player 0 takes WHITE tiles from center to pattern line 2,games.azul.actions.TakeTilesAction@592dac9c,,4,4,games.azul.actions.TakeTilesAction@592dac9c,2.0,RuleBased,0.0,1.0,2.0,MCTS-Advanced,RuleBased,1,3,MCTS-Advanced
-297936814,Azul,2,ACTION_CHOSEN,22,21,2,190,93,games.azul.actions.TakeTilesAction@2570172c,games.azul.actions.TakeTilesAction@2570172c,,Player 1 takes YELLOW tiles from center to pattern line 4,,2,,2,games.azul.actions.TakeTilesAction@2570172c,2.0,RuleBased,0.0,1.0,2.0,MCTS-Advanced,RuleBased,1,3,MCTS-Advanced
-297936814,Azul,3,ACTION_CHOSEN,23,21,2,190,113,games.azul.actions.TakeTilesAction@25701a71,games.azul.actions.TakeTilesAction@25701a71,,Player 1 takes YELLOW tiles from factory 0 to pattern line 0,,68,,68,games.azul.actions.TakeTilesAction@25701a71,7.0,RuleBased,2.0,5.5,9.0,MCTS-Advanced,RuleBased,5,7,MCTS-Advanced
-297936814,Azul,3,ACTION_CHOSEN,24,22,2,190,112,,,games.azul.actions.TakeTilesAction@6612ab1f,Player 0 takes BLACK tiles from factory 2 to pattern line 1,games.azul.actions.TakeTilesAction@6612ab1f,,63,63,games.azul.actions.TakeTilesAction@6612ab1f,7.0,RuleBased,2.0,5.5,9.0,MCTS-Advanced,RuleBased,5,7,MCTS-Advanced
-297936814,Azul,3,ACTION_CHOSEN,25,23,2,190,110,games.azul.actions.TakeTilesAction@327c822b,games.azul.actions.TakeTilesAction@327c822b,,Player 1 takes BLUE tiles from factory 4 to pattern line 1,,48,,48,games.azul.actions.TakeTilesAction@327c822b,7.0,RuleBased,2.0,5.5,9.0,MCTS-Advanced,RuleBased,5,7,MCTS-Advanced
-297936814,Azul,3,ACTION_CHOSEN,26,24,2,190,109,,,games.azul.actions.TakeTilesAction@592db41e,Player 0 takes WHITE tiles from factory 1 to pattern line 2,games.azul.actions.TakeTilesAction@592db41e,,43,43,games.azul.actions.TakeTilesAction@592db41e,7.0,RuleBased,2.0,5.5,9.0,MCTS-Advanced,RuleBased,5,7,MCTS-Advanced
-297936814,Azul,3,ACTION_CHOSEN,27,25,2,190,107,games.azul.actions.TakeTilesAction@257016ee,games.azul.actions.TakeTilesAction@257016ee,,Player 1 takes YELLOW tiles from center to pattern line 2,,28,,28,games.azul.actions.TakeTilesAction@257016ee,7.0,RuleBased,2.0,5.5,9.0,MCTS-Advanced,RuleBased,5,7,MCTS-Advanced
-297936814,Azul,3,ACTION_CHOSEN,28,26,2,190,103,,,games.azul.actions.TakeTilesAction@256fb155,Player 0 takes YELLOW tiles from factory 3 to pattern line 0,games.azul.actions.TakeTilesAction@256fb155,,25,25,games.azul.actions.TakeTilesAction@256fb155,7.0,RuleBased,2.0,5.5,9.0,MCTS-Advanced,RuleBased,5,7,MCTS-Advanced
-297936814,Azul,3,ACTION_CHOSEN,29,27,2,190,102,games.azul.actions.TakeTilesAction@66131498,games.azul.actions.TakeTilesAction@66131498,,Player 1 takes BLACK tiles from center to pattern line 4,,10,,10,games.azul.actions.TakeTilesAction@66131498,7.0,RuleBased,2.0,5.5,9.0,MCTS-Advanced,RuleBased,5,7,MCTS-Advanced
-297936814,Azul,3,ACTION_CHOSEN,30,28,2,190,100,,,games.azul.actions.TakeTilesAction@592dacbb,Player 0 takes WHITE tiles from center to pattern line 3,games.azul.actions.TakeTilesAction@592dacbb,,9,9,games.azul.actions.TakeTilesAction@592dacbb,7.0,RuleBased,2.0,5.5,9.0,MCTS-Advanced,RuleBased,5,7,MCTS-Advanced
-297936814,Azul,3,ACTION_CHOSEN,31,29,2,190,96,games.azul.actions.TakeTilesAction@327c6fa4,games.azul.actions.TakeTilesAction@327c6fa4,,Player 1 takes BLUE tiles from center to pattern line 3,,4,,4,games.azul.actions.TakeTilesAction@327c6fa4,7.0,RuleBased,2.0,5.5,9.0,MCTS-Advanced,RuleBased,5,7,MCTS-Advanced
-297936814,Azul,3,ACTION_CHOSEN,32,30,2,190,95,,,games.azul.actions.TakeTilesAction@2fcf63a4,Player 0 takes RED tiles from center to pattern line 4,games.azul.actions.TakeTilesAction@2fcf63a4,,2,2,games.azul.actions.TakeTilesAction@2fcf63a4,7.0,RuleBased,2.0,5.5,9.0,MCTS-Advanced,RuleBased,5,7,MCTS-Advanced
-297936814,Azul,4,ACTION_CHOSEN,33,30,2,190,112,,,games.azul.actions.TakeTilesAction@592dbb62,Player 0 takes WHITE tiles from factory 3 to pattern line 0,games.azul.actions.TakeTilesAction@592dbb62,,56,56,games.azul.actions.TakeTilesAction@592dbb62,12.0,RuleBased,9.0,15.0,21.0,MCTS-Advanced,RuleBased,8,11,MCTS-Advanced
-297936814,Azul,4,ACTION_CHOSEN,34,31,2,190,111,games.azul.actions.TakeTilesAction@327c76e8,games.azul.actions.TakeTilesAction@327c76e8,,Player 1 takes BLUE tiles from factory 1 to pattern line 1,,52,,52,games.azul.actions.TakeTilesAction@327c76e8,12.0,RuleBased,9.0,15.0,21.0,MCTS-Advanced,RuleBased,8,11,MCTS-Advanced
-297936814,Azul,4,ACTION_CHOSEN,35,32,2,190,110,,,games.azul.actions.TakeTilesAction@2fcf63a4,Player 0 takes RED tiles from center to pattern line 4,games.azul.actions.TakeTilesAction@2fcf63a4,,38,38,games.azul.actions.TakeTilesAction@2fcf63a4,12.0,RuleBased,9.0,15.0,21.0,MCTS-Advanced,RuleBased,8,11,MCTS-Advanced
-297936814,Azul,4,ACTION_CHOSEN,36,33,2,190,107,games.azul.actions.TakeTilesAction@327c7308,games.azul.actions.TakeTilesAction@327c7308,,Player 1 takes BLUE tiles from factory 0 to pattern line 0,,39,,39,games.azul.actions.TakeTilesAction@327c7308,12.0,RuleBased,9.0,15.0,21.0,MCTS-Advanced,RuleBased,8,11,MCTS-Advanced
-297936814,Azul,4,ACTION_CHOSEN,37,34,2,190,106,,,games.azul.actions.TakeTilesAction@327c064a,Player 0 takes BLUE tiles from factory 2 to pattern line 1,games.azul.actions.TakeTilesAction@327c064a,,26,26,games.azul.actions.TakeTilesAction@327c064a,12.0,RuleBased,9.0,15.0,21.0,MCTS-Advanced,RuleBased,8,11,MCTS-Advanced
-297936814,Azul,4,ACTION_CHOSEN,38,35,2,190,105,games.azul.actions.TakeTilesAction@327c6f85,games.azul.actions.TakeTilesAction@327c6f85,,Player 1 takes BLUE tiles from center to pattern line 2,,20,,20,games.azul.actions.TakeTilesAction@327c6f85,12.0,RuleBased,9.0,15.0,21.0,MCTS-Advanced,RuleBased,8,11,MCTS-Advanced
-297936814,Azul,4,ACTION_CHOSEN,39,36,2,190,104,,,games.azul.actions.TakeTilesAction@66129ffb,Player 0 takes BLACK tiles from center to pattern line 2,games.azul.actions.TakeTilesAction@66129ffb,,12,12,games.azul.actions.TakeTilesAction@66129ffb,12.0,RuleBased,9.0,15.0,21.0,MCTS-Advanced,RuleBased,8,11,MCTS-Advanced
-297936814,Azul,4,ACTION_CHOSEN,40,37,2,190,101,games.azul.actions.TakeTilesAction@661326c2,games.azul.actions.TakeTilesAction@661326c2,,Player 1 takes BLACK tiles from factory 4 to floor line,,11,,11,games.azul.actions.TakeTilesAction@661326c2,12.0,RuleBased,9.0,15.0,21.0,MCTS-Advanced,RuleBased,8,11,MCTS-Advanced
-297936814,Azul,4,ACTION_CHOSEN,41,38,2,190,101,,,games.azul.actions.TakeTilesAction@256fa2ae,Player 0 takes YELLOW tiles from center to pattern line 3,games.azul.actions.TakeTilesAction@256fa2ae,,3,3,games.azul.actions.TakeTilesAction@256fa2ae,12.0,RuleBased,9.0,15.0,21.0,MCTS-Advanced,RuleBased,8,11,MCTS-Advanced
-297936814,Azul,4,ACTION_CHOSEN,42,39,2,190,97,games.azul.actions.TakeTilesAction@592e211a,games.azul.actions.TakeTilesAction@592e211a,,Player 1 takes WHITE tiles from center to pattern line 3,,2,,2,games.azul.actions.TakeTilesAction@592e211a,12.0,RuleBased,9.0,15.0,21.0,MCTS-Advanced,RuleBased,8,11,MCTS-Advanced
-297936814,Azul,5,ACTION_CHOSEN,43,39,2,190,109,games.azul.actions.TakeTilesAction@257025d3,games.azul.actions.TakeTilesAction@257025d3,,Player 1 takes YELLOW tiles from factory 3 to pattern line 1,,35,,35,games.azul.actions.TakeTilesAction@257025d3,19.0,RuleBased,13.0,22.5,32.0,MCTS-Advanced,RuleBased,11,14,MCTS-Advanced
-297936814,Azul,5,ACTION_CHOSEN,44,40,2,190,108,,,games.azul.actions.TakeTilesAction@327bfb07,Player 0 takes BLUE tiles from center to pattern line 1,games.azul.actions.TakeTilesAction@327bfb07,,40,40,games.azul.actions.TakeTilesAction@327bfb07,19.0,RuleBased,13.0,22.5,32.0,MCTS-Advanced,RuleBased,11,14,MCTS-Advanced
-297936814,Azul,5,ACTION_CHOSEN,45,41,2,190,106,games.azul.actions.TakeTilesAction@2fcfdb29,games.azul.actions.TakeTilesAction@2fcfdb29,,Player 1 takes RED tiles from factory 0 to floor line,,26,,26,games.azul.actions.TakeTilesAction@2fcfdb29,19.0,RuleBased,13.0,22.5,32.0,MCTS-Advanced,RuleBased,11,14,MCTS-Advanced
-297936814,Azul,5,ACTION_CHOSEN,46,42,2,190,106,,,games.azul.actions.TakeTilesAction@327bfae8,Player 0 takes BLUE tiles from center to pattern line 0,games.azul.actions.TakeTilesAction@327bfae8,,28,28,games.azul.actions.TakeTilesAction@327bfae8,19.0,RuleBased,13.0,22.5,32.0,MCTS-Advanced,RuleBased,11,14,MCTS-Advanced
-297936814,Azul,5,ACTION_CHOSEN,47,43,2,190,105,games.azul.actions.TakeTilesAction@327c7ac8,games.azul.actions.TakeTilesAction@327c7ac8,,Player 1 takes BLUE tiles from factory 2 to pattern line 2,,21,,21,games.azul.actions.TakeTilesAction@327c7ac8,19.0,RuleBased,13.0,22.5,32.0,MCTS-Advanced,RuleBased,11,14,MCTS-Advanced
-297936814,Azul,5,ACTION_CHOSEN,48,44,2,190,103,,,games.azul.actions.TakeTilesAction@327c02a8,Player 0 takes BLUE tiles from factory 1 to pattern line 2,games.azul.actions.TakeTilesAction@327c02a8,,17,17,games.azul.actions.TakeTilesAction@327c02a8,19.0,RuleBased,13.0,22.5,32.0,MCTS-Advanced,RuleBased,11,14,MCTS-Advanced
-297936814,Azul,5,ACTION_CHOSEN,49,45,2,190,101,games.azul.actions.TakeTilesAction@257016cf,games.azul.actions.TakeTilesAction@257016cf,,Player 1 takes YELLOW tiles from center to pattern line 1,,12,,12,games.azul.actions.TakeTilesAction@257016cf,19.0,RuleBased,13.0,22.5,32.0,MCTS-Advanced,RuleBased,11,14,MCTS-Advanced
-297936814,Azul,5,ACTION_CHOSEN,50,46,2,190,100,,,games.azul.actions.TakeTilesAction@2fcf6385,Player 0 takes RED tiles from center to pattern line 3,games.azul.actions.TakeTilesAction@2fcf6385,,9,9,games.azul.actions.TakeTilesAction@2fcf6385,19.0,RuleBased,13.0,22.5,32.0,MCTS-Advanced,RuleBased,11,14,MCTS-Advanced
-297936814,Azul,5,ACTION_CHOSEN,51,47,2,190,96,games.azul.actions.TakeTilesAction@66131479,games.azul.actions.TakeTilesAction@66131479,,Player 1 takes BLACK tiles from center to pattern line 3,,6,,6,games.azul.actions.TakeTilesAction@66131479,19.0,RuleBased,13.0,22.5,32.0,MCTS-Advanced,RuleBased,11,14,MCTS-Advanced
-297936814,Azul,5,ACTION_CHOSEN,52,48,2,190,95,,,games.azul.actions.TakeTilesAction@327c0deb,Player 0 takes BLUE tiles from factory 4 to pattern line 2,games.azul.actions.TakeTilesAction@327c0deb,,4,4,games.azul.actions.TakeTilesAction@327c0deb,19.0,RuleBased,13.0,22.5,32.0,MCTS-Advanced,RuleBased,11,14,MCTS-Advanced
-297936814,Azul,5,ACTION_CHOSEN,53,49,2,190,94,games.azul.actions.TakeTilesAction@592e209e,games.azul.actions.TakeTilesAction@592e209e,,Player 1 takes WHITE tiles from center to floor line,,1,,1,games.azul.actions.TakeTilesAction@592e209e,19.0,RuleBased,13.0,22.5,32.0,MCTS-Advanced,RuleBased,11,14,MCTS-Advanced
1660292060,Azul,1,ACTION_CHOSEN,0,0,2,191,117,,,games.azul.actions.TakeTilesAction@256fa9f2,Player 0 takes YELLOW tiles from factory 1 to pattern line 1,games.azul.actions.TakeTilesAction@256fa9f2,,90,90,games.azul.actions.TakeTilesAction@256fa9f2,0.0,RuleBased,0.0,0.0,0.0,MCTS-Advanced,RuleBased,0,0,MCTS-Advanced
1660292060,Azul,1,ACTION_CHOSEN,1,1,2,191,115,games.azul.actions.TakeTilesAction@592e2fe0,games.azul.actions.TakeTilesAction@592e2fe0,,Player 1 takes WHITE tiles from factory 3 to pattern line 1,,84,,84,games.azul.actions.TakeTilesAction@592e2fe0,0.0,RuleBased,0.0,0.0,0.0,MCTS-Advanced,RuleBased,0,0,MCTS-Advanced
1660292060,Azul,1,ACTION_CHOSEN,2,2,2,191,113,,,games.azul.actions.TakeTilesAction@327bfb26,Player 0 takes BLUE tiles from center to pattern line 2,games.azul.actions.TakeTilesAction@327bfb26,,60,60,games.azul.actions.TakeTilesAction@327bfb26,0.0,RuleBased,0.0,0.0,0.0,MCTS-Advanced,RuleBased,0,0,MCTS-Advanced
1660292060,Azul,1,ACTION_CHOSEN,3,3,2,191,109,games.azul.actions.TakeTilesAction@327c7ae7,games.azul.actions.TakeTilesAction@327c7ae7,,Player 1 takes BLUE tiles from factory 2 to pattern line 3,,55,,55,games.azul.actions.TakeTilesAction@327c7ae7,0.0,RuleBased,0.0,0.0,0.0,MCTS-Advanced,RuleBased,0,0,MCTS-Advanced
1660292060,Azul,1,ACTION_CHOSEN,4,4,2,191,108,,,games.azul.actions.TakeTilesAction@2fcf66e9,Player 0 takes RED tiles from factory 0 to pattern line 0,games.azul.actions.TakeTilesAction@2fcf66e9,,36,36,games.azul.actions.TakeTilesAction@2fcf66e9,0.0,RuleBased,0.0,0.0,0.0,MCTS-Advanced,RuleBased,0,0,MCTS-Advanced
1660292060,Azul,1,ACTION_CHOSEN,5,5,2,191,107,games.azul.actions.TakeTilesAction@327c6fc3,games.azul.actions.TakeTilesAction@327c6fc3,,Player 1 takes BLUE tiles from center to pattern line 4,,29,,29,games.azul.actions.TakeTilesAction@327c6fc3,0.0,RuleBased,0.0,0.0,0.0,MCTS-Advanced,RuleBased,0,0,MCTS-Advanced
1660292060,Azul,1,ACTION_CHOSEN,6,6,2,191,106,,,games.azul.actions.TakeTilesAction@592dacbb,Player 0 takes WHITE tiles from center to pattern line 3,games.azul.actions.TakeTilesAction@592dacbb,,18,18,games.azul.actions.TakeTilesAction@592dacbb,0.0,RuleBased,0.0,0.0,0.0,MCTS-Advanced,RuleBased,0,0,MCTS-Advanced
1660292060,Azul,1,ACTION_CHOSEN,7,7,2,191,103,games.azul.actions.TakeTilesAction@6613271f,games.azul.actions.TakeTilesAction@6613271f,,Player 1 takes BLACK tiles from factory 4 to pattern line 2,,15,,15,games.azul.actions.TakeTilesAction@6613271f,0.0,RuleBased,0.0,0.0,0.0,MCTS-Advanced,RuleBased,0,0,MCTS-Advanced
1660292060,Azul,1,ACTION_CHOSEN,8,8,2,191,101,,,games.azul.actions.TakeTilesAction@592dacbb,Player 0 takes WHITE tiles from center to pattern line 3,games.azul.actions.TakeTilesAction@592dacbb,,7,7,games.azul.actions.TakeTilesAction@592dacbb,0.0,RuleBased,0.0,0.0,0.0,MCTS-Advanced,RuleBased,0,0,MCTS-Advanced
1660292060,Azul,1,ACTION_CHOSEN,9,9,2,191,100,games.azul.actions.TakeTilesAction@6613145a,games.azul.actions.TakeTilesAction@6613145a,,Player 1 takes BLACK tiles from center to pattern line 2,,5,,5,games.azul.actions.TakeTilesAction@6613145a,0.0,RuleBased,0.0,0.0,0.0,MCTS-Advanced,RuleBased,0,0,MCTS-Advanced
1660292060,Azul,1,ACTION_CHOSEN,10,10,2,191,99,,,games.azul.actions.TakeTilesAction@2fcf63a4,Player 0 takes RED tiles from center to pattern line 4,games.azul.actions.TakeTilesAction@2fcf63a4,,2,2,games.azul.actions.TakeTilesAction@2fcf63a4,0.0,RuleBased,0.0,0.0,0.0,MCTS-Advanced,RuleBased,0,0,MCTS-Advanced
1660292060,Azul,2,ACTION_CHOSEN,11,10,2,191,112,,,games.azul.actions.TakeTilesAction@256fad94,Player 0 takes YELLOW tiles from factory 2 to pattern line 0,games.azul.actions.TakeTilesAction@256fad94,,72,72,games.azul.actions.TakeTilesAction@256fad94,6.0,RuleBased,3.0,6.0,9.0,MCTS-Advanced,RuleBased,2,4,MCTS-Advanced
