GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,StateSpace(Size),Actions(Player-1),Actions(RuleBased),Actions(Actions Played Description),Actions(Player-0),Actions(Size-OSLA),Actions(Size-RuleBased),Actions(OSLA),Actions(Action Space Size),Actions(Actions Played),GameScore(LeaderGap),GameScore(PlayerName-0),GameScore(Player-1),GameScore(Average),GameScore(Player-0),GameScore(PlayerName-1),FloorPenalties(PlayerName-0),FloorPenalties(Player-1),FloorPenalties(Player-0),FloorPenalties(PlayerName-1)
-1074144810,Azul,0,ACTION_CHOSEN,52,0,2,83,82,games.azul.actions.TakeTilesAction@77fec40e,,Player 1 takes WHITE tiles from centre pool to pattern line 2,,11,,games.azul.actions.TakeTilesAction@77fec40e,11,games.azul.actions.TakeTilesAction@77fec40e,21.0,RuleBased,2.0,12.5,23.0,OSLA,RuleBased,9,15,OSLA
-1074144810,Azul,0,ACTION_CHOSEN,53,0,2,83,81,,games.azul.actions.TakeTilesAction@21ae7d82,Player 0 takes RED tiles from centre pool to pattern line 4,games.azul.actions.TakeTilesAction@21ae7d82,,7,,7,games.azul.actions.TakeTilesAction@21ae7d82,21.0,RuleBased,2.0,12.5,23.0,OSLA,RuleBased,9,15,OSLA
-1074144810,Azul,0,ACTION_CHOSEN,54,0,2,83,78,games.azul.actions.TakeTilesAction@14a0844,,Player 1 takes YELLOW tiles from factory 4 to pattern line 3,,5,,games.azul.actions.TakeTilesAction@14a0844,5,games.azul.actions.TakeTilesAction@14a0844,21.0,RuleBased,2.0,12.5,23.0,OSLA,RuleBased,9,15,OSLA
-1074144810,Azul,0,ACTION_CHOSEN,55,0,2,83,76,,games.azul.actions.TakeTilesAction@14980a4,Player 0 takes YELLOW tiles from centre pool to floor line,games.azul.actions.TakeTilesAction@14980a4,,2,,2,games.azul.actions.TakeTilesAction@14980a4,21.0,RuleBased,2.0,12.5,23.0,OSLA,RuleBased,9,15,OSLA
-1074144810,Azul,0,ACTION_CHOSEN,56,0,2,83,76,games.azul.actions.TakeTilesAction@291421e,,Player 1 takes BLUE tiles from centre pool to floor line,,1,,games.azul.actions.TakeTilesAction@291421e,1,games.azul.actions.TakeTilesAction@291421e,21.0,RuleBased,2.0,12.5,23.0,OSLA,RuleBased,9,15,OSLA
-1074144810,Azul,0,ACTION_CHOSEN,57,0,2,83,76,games.azul.actions.TakeTilesAction@291421e,,Player 1 takes BLUE tiles from centre pool to floor line,,1,,games.azul.actions.TakeTilesAction@291421e,1,games.azul.actions.TakeTilesAction@291421e,21.0,RuleBased,2.0,12.5,23.0,OSLA,RuleBased,9,15,OSLA
-297936814,Azul,0,ACTION_CHOSEN,0,0,2,84,117,,games.azul.actions.TakeTilesAction@290cdbf,Player 0 takes BLUE tiles from centre pool to floor line,games.azul.actions.TakeTilesAction@290cdbf,,1,,1,games.azul.actions.TakeTilesAction@290cdbf,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
-297936814,Azul,0,ACTION_CHOSEN,1,0,2,84,97,,games.azul.actions.TakeTilesAction@14993c6,Player 0 takes YELLOW tiles from factory 4 to pattern line 2,games.azul.actions.TakeTilesAction@14993c6,,90,,90,games.azul.actions.TakeTilesAction@14993c6,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
-297936814,Azul,0,ACTION_CHOSEN,2,0,2,84,94,games.azul.actions.TakeTilesAction@327c7745,,Player 1 takes BLACK tiles from factory 1 to pattern line 4,,84,,games.azul.actions.TakeTilesAction@327c7745,84,games.azul.actions.TakeTilesAction@327c7745,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
-297936814,Azul,0,ACTION_CHOSEN,3,0,2,84,92,,games.azul.actions.TakeTilesAction@290d940,Player 0 takes BLUE tiles from factory 2 to pattern line 1,games.azul.actions.TakeTilesAction@290d940,,65,,65,games.azul.actions.TakeTilesAction@290d940,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
-297936814,Azul,0,ACTION_CHOSEN,4,0,2,84,90,games.azul.actions.TakeTilesAction@14a0464,,Player 1 takes YELLOW tiles from factory 3 to pattern line 2,,57,,games.azul.actions.TakeTilesAction@14a0464,57,games.azul.actions.TakeTilesAction@14a0464,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
-297936814,Azul,0,ACTION_CHOSEN,5,0,2,84,89,,games.azul.actions.TakeTilesAction@21ae7d63,Player 0 takes RED tiles from centre pool to pattern line 3,games.azul.actions.TakeTilesAction@21ae7d63,,36,,36,games.azul.actions.TakeTilesAction@21ae7d63,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
-297936814,Azul,0,ACTION_CHOSEN,6,0,2,84,84,games.azul.actions.TakeTilesAction@149f921,,Player 1 takes YELLOW tiles from factory 0 to pattern line 2,,36,,games.azul.actions.TakeTilesAction@149f921,36,games.azul.actions.TakeTilesAction@149f921,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
-297936814,Azul,0,ACTION_CHOSEN,7,0,2,84,83,,games.azul.actions.TakeTilesAction@14980c3,Player 0 takes YELLOW tiles from centre pool to pattern line 0,games.azul.actions.TakeTilesAction@14980c3,,15,,15,games.azul.actions.TakeTilesAction@14980c3,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
-297936814,Azul,0,ACTION_CHOSEN,8,0,2,84,82,games.azul.actions.TakeTilesAction@291429a,,Player 1 takes BLUE tiles from centre pool to pattern line 3,,17,,games.azul.actions.TakeTilesAction@291429a,17,games.azul.actions.TakeTilesAction@291429a,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
-297936814,Azul,0,ACTION_CHOSEN,9,0,2,84,81,,games.azul.actions.TakeTilesAction@77fe4fed,Player 0 takes WHITE tiles from centre pool to pattern line 4,games.azul.actions.TakeTilesAction@77fe4fed,,6,,6,games.azul.actions.TakeTilesAction@77fe4fed,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
-297936814,Azul,0,ACTION_CHOSEN,10,0,2,84,79,games.azul.actions.TakeTilesAction@21aef184,,Player 1 takes RED tiles from centre pool to pattern line 1,,7,,games.azul.actions.TakeTilesAction@21aef184,7,games.azul.actions.TakeTilesAction@21aef184,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
-297936814,Azul,0,ACTION_CHOSEN,11,0,2,84,78,,games.azul.actions.TakeTilesAction@327bfac9,Player 0 takes BLACK tiles from centre pool to floor line,games.azul.actions.TakeTilesAction@327bfac9,,1,,1,games.azul.actions.TakeTilesAction@327bfac9,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
-297936814,Azul,0,ACTION_CHOSEN,12,0,2,84,78,,games.azul.actions.TakeTilesAction@290cdbf,Player 0 takes BLUE tiles from centre pool to floor line,games.azul.actions.TakeTilesAction@290cdbf,,1,,1,games.azul.actions.TakeTilesAction@290cdbf,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
-297936814,Azul,0,ACTION_CHOSEN,13,0,2,84,89,,games.azul.actions.TakeTilesAction@14993a7,Player 0 takes YELLOW tiles from factory 4 to pattern line 1,games.azul.actions.TakeTilesAction@14993a7,,71,,71,games.azul.actions.TakeTilesAction@14993a7,1.0,RuleBased,0.0,0.5,1.0,OSLA,RuleBased,0,4,OSLA
-297936814,Azul,0,ACTION_CHOSEN,14,0,2,84,87,games.azul.actions.TakeTilesAction@327c7ec7,,Player 1 takes BLACK tiles from factory 3 to pattern line 4,,41,,games.azul.actions.TakeTilesAction@327c7ec7,41,games.azul.actions.TakeTilesAction@327c7ec7,1.0,RuleBased,0.0,0.5,1.0,OSLA,RuleBased,0,4,OSLA
-297936814,Azul,0,ACTION_CHOSEN,15,0,2,84,86,,games.azul.actions.TakeTilesAction@290d19f,Player 0 takes BLUE tiles from factory 0 to pattern line 0,games.azul.actions.TakeTilesAction@290d19f,,48,,48,games.azul.actions.TakeTilesAction@290d19f,1.0,RuleBased,0.0,0.5,1.0,OSLA,RuleBased,0,4,OSLA
-297936814,Azul,0,ACTION_CHOSEN,16,0,2,84,85,games.azul.actions.TakeTilesAction@21aef8e7,,Player 1 takes RED tiles from factory 1 to pattern line 0,,27,,games.azul.actions.TakeTilesAction@21aef8e7,27,games.azul.actions.TakeTilesAction@21aef8e7,1.0,RuleBased,0.0,0.5,1.0,OSLA,RuleBased,0,4,OSLA
-297936814,Azul,0,ACTION_CHOSEN,17,0,2,84,84,,games.azul.actions.TakeTilesAction@77fe4fce,Player 0 takes WHITE tiles from centre pool to pattern line 3,games.azul.actions.TakeTilesAction@77fe4fce,,21,,21,games.azul.actions.TakeTilesAction@77fe4fce,1.0,RuleBased,0.0,0.5,1.0,OSLA,RuleBased,0,4,OSLA
-297936814,Azul,0,ACTION_CHOSEN,18,0,2,84,79,games.azul.actions.TakeTilesAction@327c7b06,,Player 1 takes BLACK tiles from factory 2 to pattern line 4,,11,,games.azul.actions.TakeTilesAction@327c7b06,11,games.azul.actions.TakeTilesAction@327c7b06,1.0,RuleBased,0.0,0.5,1.0,OSLA,RuleBased,0,4,OSLA
-297936814,Azul,0,ACTION_CHOSEN,19,0,2,84,77,,games.azul.actions.TakeTilesAction@77fe4faf,Player 0 takes WHITE tiles from centre pool to pattern line 2,games.azul.actions.TakeTilesAction@77fe4faf,,10,,10,games.azul.actions.TakeTilesAction@77fe4faf,1.0,RuleBased,0.0,0.5,1.0,OSLA,RuleBased,0,4,OSLA
-297936814,Azul,0,ACTION_CHOSEN,20,0,2,84,75,games.azul.actions.TakeTilesAction@291429a,,Player 1 takes BLUE tiles from centre pool to pattern line 3,,7,,games.azul.actions.TakeTilesAction@291429a,7,games.azul.actions.TakeTilesAction@291429a,1.0,RuleBased,0.0,0.5,1.0,OSLA,RuleBased,0,4,OSLA
-297936814,Azul,0,ACTION_CHOSEN,21,0,2,84,73,,games.azul.actions.TakeTilesAction@327bfac9,Player 0 takes BLACK tiles from centre pool to floor line,games.azul.actions.TakeTilesAction@327bfac9,,3,,3,games.azul.actions.TakeTilesAction@327bfac9,1.0,RuleBased,0.0,0.5,1.0,OSLA,RuleBased,0,4,OSLA
-297936814,Azul,0,ACTION_CHOSEN,22,0,2,84,73,games.azul.actions.TakeTilesAction@21aef184,,Player 1 takes RED tiles from centre pool to pattern line 1,,4,,games.azul.actions.TakeTilesAction@21aef184,4,games.azul.actions.TakeTilesAction@21aef184,1.0,RuleBased,0.0,0.5,1.0,OSLA,RuleBased,0,4,OSLA
-297936814,Azul,0,ACTION_CHOSEN,23,0,2,84,72,,games.azul.actions.TakeTilesAction@14980a4,Player 0 takes YELLOW tiles from centre pool to floor line,games.azul.actions.TakeTilesAction@14980a4,,1,,1,games.azul.actions.TakeTilesAction@14980a4,1.0,RuleBased,0.0,0.5,1.0,OSLA,RuleBased,0,4,OSLA
-297936814,Azul,0,ACTION_CHOSEN,24,0,2,84,72,,games.azul.actions.TakeTilesAction@290cdbf,Player 0 takes BLUE tiles from centre pool to floor line,games.azul.actions.TakeTilesAction@290cdbf,,1,,1,games.azul.actions.TakeTilesAction@290cdbf,1.0,RuleBased,0.0,0.5,1.0,OSLA,RuleBased,0,4,OSLA
-297936814,Azul,0,ACTION_CHOSEN,25,0,2,84,88,,games.azul.actions.TakeTilesAction@77fe5351,Player 0 takes WHITE tiles from factory 0 to pattern line 1,games.azul.actions.TakeTilesAction@77fe5351,,57,,57,games.azul.actions.TakeTilesAction@77fe5351,3.0,RuleBased,3.0,1.5,0.0,OSLA,RuleBased,3,7,OSLA
-297936814,Azul,0,ACTION_CHOSEN,26,0,2,84,86,games.azul.actions.TakeTilesAction@2914a1c,,Player 1 takes BLUE tiles from factory 1 to pattern line 3,,64,,games.azul.actions.TakeTilesAction@2914a1c,64,games.azul.actions.TakeTilesAction@2914a1c,3.0,RuleBased,3.0,1.5,0.0,OSLA,RuleBased,3,7,OSLA
-297936814,Azul,0,ACTION_CHOSEN,27,0,2,84,85,,games.azul.actions.TakeTilesAction@21ae8c0a,Player 0 takes RED tiles from factory 3 to pattern line 0,games.azul.actions.TakeTilesAction@21ae8c0a,,41,,41,games.azul.actions.TakeTilesAction@21ae8c0a,3.0,RuleBased,3.0,1.5,0.0,OSLA,RuleBased,3,7,OSLA
-297936814,Azul,0,ACTION_CHOSEN,28,0,2,84,84,games.azul.actions.TakeTilesAction@77fed695,,Player 1 takes WHITE tiles from factory 4 to pattern line 0,,41,,games.azul.actions.TakeTilesAction@77fed695,41,games.azul.actions.TakeTilesAction@77fed695,3.0,RuleBased,3.0,1.5,0.0,OSLA,RuleBased,3,7,OSLA
-297936814,Azul,0,ACTION_CHOSEN,29,0,2,84,83,,games.azul.actions.TakeTilesAction@77fe5af2,Player 0 takes WHITE tiles from factory 2 to pattern line 2,games.azul.actions.TakeTilesAction@77fe5af2,,17,,17,games.azul.actions.TakeTilesAction@77fe5af2,3.0,RuleBased,3.0,1.5,0.0,OSLA,RuleBased,3,7,OSLA
-297936814,Azul,0,ACTION_CHOSEN,30,0,2,84,82,games.azul.actions.TakeTilesAction@21aef1e1,,Player 1 takes RED tiles from centre pool to pattern line 4,,14,,games.azul.actions.TakeTilesAction@21aef1e1,14,games.azul.actions.TakeTilesAction@21aef1e1,3.0,RuleBased,3.0,1.5,0.0,OSLA,RuleBased,3,7,OSLA
-297936814,Azul,0,ACTION_CHOSEN,31,0,2,84,80,,games.azul.actions.TakeTilesAction@327bfb45,Player 0 takes BLACK tiles from centre pool to pattern line 3,games.azul.actions.TakeTilesAction@327bfb45,,8,,8,games.azul.actions.TakeTilesAction@327bfb45,3.0,RuleBased,3.0,1.5,0.0,OSLA,RuleBased,3,7,OSLA
-297936814,Azul,0,ACTION_CHOSEN,32,0,2,84,76,games.azul.actions.TakeTilesAction@77fec3ef,,Player 1 takes WHITE tiles from centre pool to pattern line 1,,7,,games.azul.actions.TakeTilesAction@77fec3ef,7,games.azul.actions.TakeTilesAction@77fec3ef,3.0,RuleBased,3.0,1.5,0.0,OSLA,RuleBased,3,7,OSLA
-297936814,Azul,0,ACTION_CHOSEN,33,0,2,84,74,,games.azul.actions.TakeTilesAction@14980a4,Player 0 takes YELLOW tiles from centre pool to floor line,games.azul.actions.TakeTilesAction@14980a4,,2,,2,games.azul.actions.TakeTilesAction@14980a4,3.0,RuleBased,3.0,1.5,0.0,OSLA,RuleBased,3,7,OSLA
-297936814,Azul,0,ACTION_CHOSEN,34,0,2,84,74,games.azul.actions.TakeTilesAction@291421e,,Player 1 takes BLUE tiles from centre pool to floor line,,1,,games.azul.actions.TakeTilesAction@291421e,1,games.azul.actions.TakeTilesAction@291421e,3.0,RuleBased,3.0,1.5,0.0,OSLA,RuleBased,3,7,OSLA
-297936814,Azul,0,ACTION_CHOSEN,35,0,2,84,74,games.azul.actions.TakeTilesAction@291421e,,Player 1 takes BLUE tiles from centre pool to floor line,,1,,games.azul.actions.TakeTilesAction@291421e,1,games.azul.actions.TakeTilesAction@291421e,3.0,RuleBased,3.0,1.5,0.0,OSLA,RuleBased,3,7,OSLA
-297936814,Azul,0,ACTION_CHOSEN,36,0,2,84,92,games.azul.actions.TakeTilesAction@21aef963,,Player 1 takes RED tiles from factory 1 to pattern line 4,,44,,games.azul.actions.TakeTilesAction@21aef963,44,games.azul.actions.TakeTilesAction@21aef963,11.0,RuleBased,0.0,5.5,11.0,OSLA,RuleBased,6,11,OSLA
-297936814,Azul,0,ACTION_CHOSEN,37,0,2,84,90,,games.azul.actions.TakeTilesAction@21ae8c29,Player 0 takes RED tiles from factory 3 to pattern line 1,games.azul.actions.TakeTilesAction@21ae8c29,,38,,38,games.azul.actions.TakeTilesAction@21ae8c29,11.0,RuleBased,0.0,5.5,11.0,OSLA,RuleBased,6,11,OSLA
-297936814,Azul,0,ACTION_CHOSEN,38,0,2,84,88,games.azul.actions.TakeTilesAction@291461d,,Player 1 takes BLUE tiles from factory 0 to pattern line 1,,35,,games.azul.actions.TakeTilesAction@291461d,35,games.azul.actions.TakeTilesAction@291461d,11.0,RuleBased,0.0,5.5,11.0,OSLA,RuleBased,6,11,OSLA
-297936814,Azul,0,ACTION_CHOSEN,39,0,2,84,87,,games.azul.actions.TakeTilesAction@290ce1c,Player 0 takes BLUE tiles from centre pool to pattern line 2,games.azul.actions.TakeTilesAction@290ce1c,,27,,27,games.azul.actions.TakeTilesAction@290ce1c,11.0,RuleBased,0.0,5.5,11.0,OSLA,RuleBased,6,11,OSLA
-297936814,Azul,0,ACTION_CHOSEN,40,0,2,84,83,games.azul.actions.TakeTilesAction@149f560,,Player 1 takes YELLOW tiles from centre pool to pattern line 2,,26,,games.azul.actions.TakeTilesAction@149f560,26,games.azul.actions.TakeTilesAction@149f560,11.0,RuleBased,0.0,5.5,11.0,OSLA,RuleBased,6,11,OSLA
-297936814,Azul,0,ACTION_CHOSEN,41,0,2,84,82,,games.azul.actions.TakeTilesAction@327bfae8,Player 0 takes BLACK tiles from centre pool to pattern line 0,games.azul.actions.TakeTilesAction@327bfae8,,18,,18,games.azul.actions.TakeTilesAction@327bfae8,11.0,RuleBased,0.0,5.5,11.0,OSLA,RuleBased,6,11,OSLA
-297936814,Azul,0,ACTION_CHOSEN,42,0,2,84,81,games.azul.actions.TakeTilesAction@14a00c2,,Player 1 takes YELLOW tiles from factory 2 to pattern line 3,,18,,games.azul.actions.TakeTilesAction@14a00c2,18,games.azul.actions.TakeTilesAction@14a00c2,11.0,RuleBased,0.0,5.5,11.0,OSLA,RuleBased,6,11,OSLA
-297936814,Azul,0,ACTION_CHOSEN,43,0,2,84,80,,games.azul.actions.TakeTilesAction@290ce3b,Player 0 takes BLUE tiles from centre pool to pattern line 3,games.azul.actions.TakeTilesAction@290ce3b,,9,,9,games.azul.actions.TakeTilesAction@290ce3b,11.0,RuleBased,0.0,5.5,11.0,OSLA,RuleBased,6,11,OSLA
-297936814,Azul,0,ACTION_CHOSEN,44,0,2,84,78,games.azul.actions.TakeTilesAction@21aef1e1,,Player 1 takes RED tiles from centre pool to pattern line 4,,7,,games.azul.actions.TakeTilesAction@21aef1e1,7,games.azul.actions.TakeTilesAction@21aef1e1,11.0,RuleBased,0.0,5.5,11.0,OSLA,RuleBased,6,11,OSLA
-297936814,Azul,0,ACTION_CHOSEN,45,0,2,84,77,,games.azul.actions.TakeTilesAction@290e100,Player 0 takes BLUE tiles from factory 4 to pattern line 3,games.azul.actions.TakeTilesAction@290e100,,6,,6,games.azul.actions.TakeTilesAction@290e100,11.0,RuleBased,0.0,5.5,11.0,OSLA,RuleBased,6,11,OSLA
-297936814,Azul,0,ACTION_CHOSEN,46,0,2,84,75,games.azul.actions.TakeTilesAction@77fec3b1,,Player 1 takes WHITE tiles from centre pool to floor line,,1,,games.azul.actions.TakeTilesAction@77fec3b1,1,games.azul.actions.TakeTilesAction@77fec3b1,11.0,RuleBased,0.0,5.5,11.0,OSLA,RuleBased,6,11,OSLA
-297936814,Azul,0,ACTION_CHOSEN,47,0,2,84,75,games.azul.actions.TakeTilesAction@291421e,,Player 1 takes BLUE tiles from centre pool to floor line,,1,,games.azul.actions.TakeTilesAction@291421e,1,games.azul.actions.TakeTilesAction@291421e,11.0,RuleBased,0.0,5.5,11.0,OSLA,RuleBased,6,11,OSLA
-297936814,Azul,0,ACTION_CHOSEN,48,0,2,84,89,,games.azul.actions.TakeTilesAction@77fe6236,Player 0 takes WHITE tiles from factory 4 to pattern line 0,games.azul.actions.TakeTilesAction@77fe6236,,30,,30,games.azul.actions.TakeTilesAction@77fe6236,33.0,RuleBased,0.0,16.5,33.0,OSLA,RuleBased,7,15,OSLA
-297936814,Azul,0,ACTION_CHOSEN,49,0,2,84,88,games.azul.actions.TakeTilesAction@149f8e3,,Player 1 takes YELLOW tiles from factory 0 to pattern line 0,,41,,games.azul.actions.TakeTilesAction@149f8e3,41,games.azul.actions.TakeTilesAction@149f8e3,33.0,RuleBased,0.0,16.5,33.0,OSLA,RuleBased,7,15,OSLA
-297936814,Azul,0,ACTION_CHOSEN,50,0,2,84,87,,games.azul.actions.TakeTilesAction@327c02a8,Player 0 takes BLACK tiles from factory 1 to pattern line 2,games.azul.actions.TakeTilesAction@327c02a8,,22,,22,games.azul.actions.TakeTilesAction@327c02a8,33.0,RuleBased,0.0,16.5,33.0,OSLA,RuleBased,7,15,OSLA
-297936814,Azul,0,ACTION_CHOSEN,51,0,2,84,86,games.azul.actions.TakeTilesAction@291517f,,Player 1 takes BLUE tiles from factory 3 to pattern line 2,,22,,games.azul.actions.TakeTilesAction@291517f,22,games.azul.actions.TakeTilesAction@291517f,33.0,RuleBased,0.0,16.5,33.0,OSLA,RuleBased,7,15,OSLA
-297936814,Azul,0,ACTION_CHOSEN,52,0,2,84,85,,games.azul.actions.TakeTilesAction@327bfb26,Player 0 takes BLACK tiles from centre pool to pattern line 2,games.azul.actions.TakeTilesAction@327bfb26,,14,,14,games.azul.actions.TakeTilesAction@327bfb26,33.0,RuleBased,0.0,16.5,33.0,OSLA,RuleBased,7,15,OSLA
-297936814,Azul,0,ACTION_CHOSEN,53,0,2,84,83,games.azul.actions.TakeTilesAction@14a00c2,,Player 1 takes YELLOW tiles from factory 2 to pattern line 3,,10,,games.azul.actions.TakeTilesAction@14a00c2,10,games.azul.actions.TakeTilesAction@14a00c2,33.0,RuleBased,0.0,16.5,33.0,OSLA,RuleBased,7,15,OSLA
-297936814,Azul,0,ACTION_CHOSEN,54,0,2,84,82,,games.azul.actions.TakeTilesAction@327bfb26,Player 0 takes BLACK tiles from centre pool to pattern line 2,games.azul.actions.TakeTilesAction@327bfb26,,7,,7,games.azul.actions.TakeTilesAction@327bfb26,33.0,RuleBased,0.0,16.5,33.0,OSLA,RuleBased,7,15,OSLA
-297936814,Azul,0,ACTION_CHOSEN,55,0,2,84,81,games.azul.actions.TakeTilesAction@21aef1e1,,Player 1 takes RED tiles from centre pool to pattern line 4,,6,,games.azul.actions.TakeTilesAction@21aef1e1,6,games.azul.actions.TakeTilesAction@21aef1e1,33.0,RuleBased,0.0,16.5,33.0,OSLA,RuleBased,7,15,OSLA
-297936814,Azul,0,ACTION_CHOSEN,56,0,2,84,80,,games.azul.actions.TakeTilesAction@77fe4fed,Player 0 takes WHITE tiles from centre pool to pattern line 4,games.azul.actions.TakeTilesAction@77fe4fed,,3,,3,games.azul.actions.TakeTilesAction@77fe4fed,33.0,RuleBased,0.0,16.5,33.0,OSLA,RuleBased,7,15,OSLA
-297936814,Azul,0,ACTION_CHOSEN,57,0,2,84,77,games.azul.actions.TakeTilesAction@291425c,,Player 1 takes BLUE tiles from centre pool to pattern line 1,,3,,games.azul.actions.TakeTilesAction@291425c,3,games.azul.actions.TakeTilesAction@291425c,33.0,RuleBased,0.0,16.5,33.0,OSLA,RuleBased,7,15,OSLA
-297936814,Azul,0,ACTION_CHOSEN,58,0,2,84,76,games.azul.actions.TakeTilesAction@291421e,,Player 1 takes BLUE tiles from centre pool to floor line,,1,,games.azul.actions.TakeTilesAction@291421e,1,games.azul.actions.TakeTilesAction@291421e,33.0,RuleBased,0.0,16.5,33.0,OSLA,RuleBased,7,15,OSLA
1660292060,Azul,0,ACTION_CHOSEN,0,0,2,85,117,,games.azul.actions.TakeTilesAction@290cdbf,Player 0 takes BLUE tiles from centre pool to floor line,games.azul.actions.TakeTilesAction@290cdbf,,1,,1,games.azul.actions.TakeTilesAction@290cdbf,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
1660292060,Azul,0,ACTION_CHOSEN,1,0,2,85,97,,games.azul.actions.TakeTilesAction@77fe5ad3,Player 0 takes WHITE tiles from factory 2 to pattern line 1,games.azul.actions.TakeTilesAction@77fe5ad3,,96,,96,games.azul.actions.TakeTilesAction@77fe5ad3,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
1660292060,Azul,0,ACTION_CHOSEN,2,0,2,85,95,games.azul.actions.TakeTilesAction@327c7346,,Player 1 takes BLACK tiles from factory 0 to pattern line 2,,90,,games.azul.actions.TakeTilesAction@327c7346,90,games.azul.actions.TakeTilesAction@327c7346,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
1660292060,Azul,0,ACTION_CHOSEN,3,0,2,85,93,,games.azul.actions.TakeTilesAction@77fe4f71,Player 0 takes WHITE tiles from centre pool to pattern line 0,games.azul.actions.TakeTilesAction@77fe4f71,,70,,70,games.azul.actions.TakeTilesAction@77fe4f71,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
1660292060,Azul,0,ACTION_CHOSEN,4,0,2,85,91,games.azul.actions.TakeTilesAction@14a0863,,Player 1 takes YELLOW tiles from factory 4 to pattern line 4,,68,,games.azul.actions.TakeTilesAction@14a0863,68,games.azul.actions.TakeTilesAction@14a0863,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
1660292060,Azul,0,ACTION_CHOSEN,5,0,2,85,90,,games.azul.actions.TakeTilesAction@327c02a8,Player 0 takes BLACK tiles from factory 1 to pattern line 2,games.azul.actions.TakeTilesAction@327c02a8,,44,,44,games.azul.actions.TakeTilesAction@327c02a8,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
1660292060,Azul,0,ACTION_CHOSEN,6,0,2,85,88,games.azul.actions.TakeTilesAction@327c6f85,,Player 1 takes BLACK tiles from centre pool to pattern line 2,,35,,games.azul.actions.TakeTilesAction@327c6f85,35,games.azul.actions.TakeTilesAction@327c6f85,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
1660292060,Azul,0,ACTION_CHOSEN,7,0,2,85,87,,games.azul.actions.TakeTilesAction@327c0a2a,Player 0 takes BLACK tiles from factory 3 to pattern line 2,games.azul.actions.TakeTilesAction@327c0a2a,,22,,22,games.azul.actions.TakeTilesAction@327c0a2a,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
1660292060,Azul,0,ACTION_CHOSEN,8,0,2,85,86,games.azul.actions.TakeTilesAction@149f522,,Player 1 takes YELLOW tiles from centre pool to pattern line 0,,17,,games.azul.actions.TakeTilesAction@149f522,17,games.azul.actions.TakeTilesAction@149f522,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
1660292060,Azul,0,ACTION_CHOSEN,9,0,2,85,85,,games.azul.actions.TakeTilesAction@21ae7d63,Player 0 takes RED tiles from centre pool to pattern line 3,games.azul.actions.TakeTilesAction@21ae7d63,,9,,9,games.azul.actions.TakeTilesAction@21ae7d63,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
1660292060,Azul,0,ACTION_CHOSEN,10,0,2,85,81,games.azul.actions.TakeTilesAction@291425c,,Player 1 takes BLUE tiles from centre pool to pattern line 1,,6,,games.azul.actions.TakeTilesAction@291425c,6,games.azul.actions.TakeTilesAction@291425c,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
1660292060,Azul,0,ACTION_CHOSEN,11,0,2,85,79,,games.azul.actions.TakeTilesAction@77fe4fed,Player 0 takes WHITE tiles from centre pool to pattern line 4,games.azul.actions.TakeTilesAction@77fe4fed,,2,,2,games.azul.actions.TakeTilesAction@77fe4fed,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
