GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,StateSpace(Size),Actions(MCTS-Simple),Actions(Player-1),Actions(RuleBased),Actions(Actions Played Description),Actions(Player-0),Actions(Size-RuleBased),Actions(Size-MCTS-Simple),Actions(Action Space Size),Actions(Actions Played),GameScore(LeaderGap),GameScore(PlayerName-0),GameScore(Player-1),GameScore(Average),GameScore(Player-0),GameScore(PlayerName-1),FloorPenalties(PlayerName-0),FloorPenalties(Player-1),FloorPenalties(Player-0),FloorPenalties(PlayerName-1)
1874714453,Azul,2,ACTION_CHOSEN,16,15,2,134,100,games.azul.actions.TakeTilesAction@327c6fa4,games.azul.actions.TakeTilesAction@327c6fa4,,Player 1 takes BLUE tiles from center to pattern line 3,,,29,29,games.azul.actions.TakeTilesAction@327c6fa4,2.0,RuleBased,0.0,1.0,2.0,MCTS-Simple,RuleBased,1,3,MCTS-Simple
1874714453,Azul,2,ACTION_CHOSEN,17,16,2,134,99,,,games.azul.actions.TakeTilesAction@6612a039,Player 0 takes BLACK tiles from center to pattern line 4,games.azul.actions.TakeTilesAction@6612a039,12,,12,games.azul.actions.TakeTilesAction@6612a039,2.0,RuleBased,0.0,1.0,2.0,MCTS-Simple,RuleBased,1,3,MCTS-Simple
1874714453,Azul,2,ACTION_CHOSEN,18,17,2,134,97,games.azul.actions.TakeTilesAction@257016ee,games.azul.actions.TakeTilesAction@257016ee,,Player 1 takes YELLOW tiles from center to pattern line 2,,,22,22,games.azul.actions.TakeTilesAction@257016ee,2.0,RuleBased,0.0,1.0,2.0,MCTS-Simple,RuleBased,1,3,MCTS-Simple
1874714453,Azul,2,ACTION_CHOSEN,19,18,2,134,96,,,games.azul.actions.TakeTilesAction@6612af3d,Player 0 takes BLACK tiles from factory 3 to pattern line 4,games.azul.actions.TakeTilesAction@6612af3d,9,,9,games.azul.actions.TakeTilesAction@6612af3d,2.0,RuleBased,0.0,1.0,2.0,MCTS-Simple,RuleBased,1,3,MCTS-Simple
1874714453,Azul,2,ACTION_CHOSEN,20,19,2,134,95,games.azul.actions.TakeTilesAction@2fcfea2d,games.azul.actions.TakeTilesAction@2fcfea2d,,Player 1 takes RED tiles from factory 4 to floor line,,,11,11,games.azul.actions.TakeTilesAction@2fcfea2d,2.0,RuleBased,0.0,1.0,2.0,MCTS-Simple,RuleBased,1,3,MCTS-Simple
1874714453,Azul,2,ACTION_CHOSEN,21,20,2,134,95,,,games.azul.actions.TakeTilesAction@592dacbb,Player 0 takes WHITE tiles from center to pattern line 3,games.azul.actions.TakeTilesAction@592dacbb,5,,5,games.azul.actions.TakeTilesAction@592dacbb,2.0,RuleBased,0.0,1.0,2.0,MCTS-Simple,RuleBased,1,3,MCTS-Simple
1874714453,Azul,2,ACTION_CHOSEN,22,21,2,134,94,games.azul.actions.TakeTilesAction@257016ee,games.azul.actions.TakeTilesAction@257016ee,,Player 1 takes YELLOW tiles from center to pattern line 2,,,7,7,games.azul.actions.TakeTilesAction@257016ee,2.0,RuleBased,0.0,1.0,2.0,MCTS-Simple,RuleBased,1,3,MCTS-Simple
1874714453,Azul,2,ACTION_CHOSEN,23,22,2,134,92,,,games.azul.actions.TakeTilesAction@2fcf6309,Player 0 takes RED tiles from center to floor line,games.azul.actions.TakeTilesAction@2fcf6309,2,,2,games.azul.actions.TakeTilesAction@2fcf6309,2.0,RuleBased,0.0,1.0,2.0,MCTS-Simple,RuleBased,1,3,MCTS-Simple
1874714453,Azul,2,ACTION_CHOSEN,24,23,2,134,92,games.azul.actions.TakeTilesAction@6613141c,games.azul.actions.TakeTilesAction@6613141c,,Player 1 takes BLACK tiles from center to pattern line 0,,,2,2,games.azul.actions.TakeTilesAction@6613141c,2.0,RuleBased,0.0,1.0,2.0,MCTS-Simple,RuleBased,1,3,MCTS-Simple
1874714453,Azul,3,ACTION_CHOSEN,25,23,2,134,111,games.azul.actions.TakeTilesAction@661326c2,games.azul.actions.TakeTilesAction@661326c2,,Player 1 takes BLACK tiles from factory 4 to floor line,,,47,47,games.azul.actions.TakeTilesAction@661326c2,7.0,RuleBased,0.0,3.5,7.0,MCTS-Simple,RuleBased,3,8,MCTS-Simple
1874714453,Azul,3,ACTION_CHOSEN,26,24,2,134,111,,,games.azul.actions.TakeTilesAction@2fcf6328,Player 0 takes RED tiles from center to pattern line 0,games.azul.actions.TakeTilesAction@2fcf6328,68,,68,games.azul.actions.TakeTilesAction@2fcf6328,7.0,RuleBased,0.0,3.5,7.0,MCTS-Simple,RuleBased,3,8,MCTS-Simple
1874714453,Azul,3,ACTION_CHOSEN,27,25,2,134,109,games.azul.actions.TakeTilesAction@592e2c00,games.azul.actions.TakeTilesAction@592e2c00,,Player 1 takes WHITE tiles from factory 2 to pattern line 0,,,43,43,games.azul.actions.TakeTilesAction@592e2c00,7.0,RuleBased,0.0,3.5,7.0,MCTS-Simple,RuleBased,3,8,MCTS-Simple
1874714453,Azul,3,ACTION_CHOSEN,28,26,2,134,108,,,games.azul.actions.TakeTilesAction@327bfb07,Player 0 takes BLUE tiles from center to pattern line 1,games.azul.actions.TakeTilesAction@327bfb07,45,,45,games.azul.actions.TakeTilesAction@327bfb07,7.0,RuleBased,0.0,3.5,7.0,MCTS-Simple,RuleBased,3,8,MCTS-Simple
1874714453,Azul,3,ACTION_CHOSEN,29,27,2,134,106,games.azul.actions.TakeTilesAction@327c72e9,games.azul.actions.TakeTilesAction@327c72e9,,Player 1 takes BLUE tiles from factory 0 to floor line,,,23,23,games.azul.actions.TakeTilesAction@327c72e9,7.0,RuleBased,0.0,3.5,7.0,MCTS-Simple,RuleBased,3,8,MCTS-Simple
1874714453,Azul,3,ACTION_CHOSEN,30,28,2,134,106,,,games.azul.actions.TakeTilesAction@327c02a8,Player 0 takes BLUE tiles from factory 1 to pattern line 2,games.azul.actions.TakeTilesAction@327c02a8,29,,29,games.azul.actions.TakeTilesAction@327c02a8,7.0,RuleBased,0.0,3.5,7.0,MCTS-Simple,RuleBased,3,8,MCTS-Simple
1874714453,Azul,3,ACTION_CHOSEN,31,29,2,134,105,games.azul.actions.TakeTilesAction@25701691,games.azul.actions.TakeTilesAction@25701691,,Player 1 takes YELLOW tiles from center to floor line,,,13,13,games.azul.actions.TakeTilesAction@25701691,7.0,RuleBased,0.0,3.5,7.0,MCTS-Simple,RuleBased,3,8,MCTS-Simple
1874714453,Azul,3,ACTION_CHOSEN,32,30,2,134,105,,,games.azul.actions.TakeTilesAction@6612a01a,Player 0 takes BLACK tiles from center to pattern line 3,games.azul.actions.TakeTilesAction@6612a01a,12,,12,games.azul.actions.TakeTilesAction@6612a01a,7.0,RuleBased,0.0,3.5,7.0,MCTS-Simple,RuleBased,3,8,MCTS-Simple
1874714453,Azul,3,ACTION_CHOSEN,33,31,2,134,102,games.azul.actions.TakeTilesAction@592e20fb,games.azul.actions.TakeTilesAction@592e20fb,,Player 1 takes WHITE tiles from center to pattern line 2,,,9,9,games.azul.actions.TakeTilesAction@592e20fb,7.0,RuleBased,0.0,3.5,7.0,MCTS-Simple,RuleBased,3,8,MCTS-Simple
1874714453,Azul,3,ACTION_CHOSEN,34,32,2,134,101,,,games.azul.actions.TakeTilesAction@2fcf63a4,Player 0 takes RED tiles from center to pattern line 4,games.azul.actions.TakeTilesAction@2fcf63a4,6,,6,games.azul.actions.TakeTilesAction@2fcf63a4,7.0,RuleBased,0.0,3.5,7.0,MCTS-Simple,RuleBased,3,8,MCTS-Simple
1874714453,Azul,3,ACTION_CHOSEN,35,33,2,134,99,games.azul.actions.TakeTilesAction@2fcfe66c,games.azul.actions.TakeTilesAction@2fcfe66c,,Player 1 takes RED tiles from factory 3 to floor line,,,2,2,games.azul.actions.TakeTilesAction@2fcfe66c,7.0,RuleBased,0.0,3.5,7.0,MCTS-Simple,RuleBased,3,8,MCTS-Simple
1874714453,Azul,3,ACTION_CHOSEN,36,34,2,134,99,,,games.azul.actions.TakeTilesAction@6612a01a,Player 0 takes BLACK tiles from center to pattern line 3,games.azul.actions.TakeTilesAction@6612a01a,2,,2,games.azul.actions.TakeTilesAction@6612a01a,7.0,RuleBased,0.0,3.5,7.0,MCTS-Simple,RuleBased,3,8,MCTS-Simple
1874714453,Azul,4,ACTION_CHOSEN,37,34,2,134,107,,,games.azul.actions.TakeTilesAction@327bfee7,Player 0 takes BLUE tiles from factory 0 to pattern line 2,games.azul.actions.TakeTilesAction@327bfee7,44,,44,games.azul.actions.TakeTilesAction@327bfee7,17.0,RuleBased,0.0,8.5,17.0,MCTS-Simple,RuleBased,4,11,MCTS-Simple
1874714453,Azul,4,ACTION_CHOSEN,38,35,2,134,105,games.azul.actions.TakeTilesAction@592e303d,games.azul.actions.TakeTilesAction@592e303d,,Player 1 takes WHITE tiles from factory 3 to pattern line 4,,,35,35,games.azul.actions.TakeTilesAction@592e303d,17.0,RuleBased,0.0,8.5,17.0,MCTS-Simple,RuleBased,4,11,MCTS-Simple
1874714453,Azul,4,ACTION_CHOSEN,39,36,2,134,104,,,games.azul.actions.TakeTilesAction@256fadb3,Player 0 takes YELLOW tiles from factory 2 to pattern line 1,games.azul.actions.TakeTilesAction@256fadb3,32,,32,games.azul.actions.TakeTilesAction@256fadb3,17.0,RuleBased,0.0,8.5,17.0,MCTS-Simple,RuleBased,4,11,MCTS-Simple
1874714453,Azul,4,ACTION_CHOSEN,40,37,2,134,102,games.azul.actions.TakeTilesAction@327c8269,games.azul.actions.TakeTilesAction@327c8269,,Player 1 takes BLUE tiles from factory 4 to pattern line 3,,,22,22,games.azul.actions.TakeTilesAction@327c8269,17.0,RuleBased,0.0,8.5,17.0,MCTS-Simple,RuleBased,4,11,MCTS-Simple
1874714453,Azul,4,ACTION_CHOSEN,41,38,2,134,101,,,games.azul.actions.TakeTilesAction@66129fbd,Player 0 takes BLACK tiles from center to pattern line 0,games.azul.actions.TakeTilesAction@66129fbd,18,,18,games.azul.actions.TakeTilesAction@66129fbd,17.0,RuleBased,0.0,8.5,17.0,MCTS-Simple,RuleBased,4,11,MCTS-Simple
1874714453,Azul,4,ACTION_CHOSEN,42,39,2,134,99,games.azul.actions.TakeTilesAction@592e28bb,games.azul.actions.TakeTilesAction@592e28bb,,Player 1 takes WHITE tiles from factory 1 to pattern line 4,,,15,15,games.azul.actions.TakeTilesAction@592e28bb,17.0,RuleBased,0.0,8.5,17.0,MCTS-Simple,RuleBased,4,11,MCTS-Simple
1874714453,Azul,4,ACTION_CHOSEN,43,40,2,134,98,,,games.azul.actions.TakeTilesAction@327bfb45,Player 0 takes BLUE tiles from center to pattern line 3,games.azul.actions.TakeTilesAction@327bfb45,8,,8,games.azul.actions.TakeTilesAction@327bfb45,17.0,RuleBased,0.0,8.5,17.0,MCTS-Simple,RuleBased,4,11,MCTS-Simple
1874714453,Azul,4,ACTION_CHOSEN,44,41,2,134,95,games.azul.actions.TakeTilesAction@257016b0,games.azul.actions.TakeTilesAction@257016b0,,Player 1 takes YELLOW tiles from center to pattern line 0,,,7,7,games.azul.actions.TakeTilesAction@257016b0,17.0,RuleBased,0.0,8.5,17.0,MCTS-Simple,RuleBased,4,11,MCTS-Simple
1874714453,Azul,4,ACTION_CHOSEN,45,42,2,134,94,,,games.azul.actions.TakeTilesAction@2fcf63a4,Player 0 takes RED tiles from center to pattern line 4,games.azul.actions.TakeTilesAction@2fcf63a4,3,,3,games.azul.actions.TakeTilesAction@2fcf63a4,17.0,RuleBased,0.0,8.5,17.0,MCTS-Simple,RuleBased,4,11,MCTS-Simple
1874714453,Azul,4,ACTION_CHOSEN,46,43,2,134,91,games.azul.actions.TakeTilesAction@592e2139,games.azul.actions.TakeTilesAction@592e2139,,Player 1 takes WHITE tiles from center to pattern line 4,,,3,3,games.azul.actions.TakeTilesAction@592e2139,17.0,RuleBased,0.0,8.5,17.0,MCTS-Simple,RuleBased,4,11,MCTS-Simple
1874714453,Azul,5,ACTION_CHOSEN,47,43,2,134,112,games.azul.actions.TakeTilesAction@592e2c3e,games.azul.actions.TakeTilesAction@592e2c3e,,Player 1 takes WHITE tiles from factory 2 to pattern line 2,,,54,54,games.azul.actions.TakeTilesAction@592e2c3e,30.0,RuleBased,7.0,22.0,37.0,MCTS-Simple,RuleBased,7,15,MCTS-Simple
1874714453,Azul,5,ACTION_CHOSEN,48,44,2,134,111,,,games.azul.actions.TakeTilesAction@327c02c7,Player 0 takes BLUE tiles from factory 1 to pattern line 3,games.azul.actions.TakeTilesAction@327c02c7,42,,42,games.azul.actions.TakeTilesAction@327c02c7,30.0,RuleBased,7.0,22.0,37.0,MCTS-Simple,RuleBased,7,15,MCTS-Simple
1874714453,Azul,5,ACTION_CHOSEN,49,45,2,134,110,games.azul.actions.TakeTilesAction@327c6f47,games.azul.actions.TakeTilesAction@327c6f47,,Player 1 takes BLUE tiles from center to pattern line 0,,,45,45,games.azul.actions.TakeTilesAction@327c6f47,30.0,RuleBased,7.0,22.0,37.0,MCTS-Simple,RuleBased,7,15,MCTS-Simple
1874714453,Azul,5,ACTION_CHOSEN,50,46,2,134,108,,,games.azul.actions.TakeTilesAction@592db01f,Player 0 takes WHITE tiles from factory 0 to pattern line 0,games.azul.actions.TakeTilesAction@592db01f,31,,31,games.azul.actions.TakeTilesAction@592db01f,30.0,RuleBased,7.0,22.0,37.0,MCTS-Simple,RuleBased,7,15,MCTS-Simple
1874714453,Azul,5,ACTION_CHOSEN,51,47,2,134,107,games.azul.actions.TakeTilesAction@66131498,games.azul.actions.TakeTilesAction@66131498,,Player 1 takes BLACK tiles from center to pattern line 4,,,34,34,games.azul.actions.TakeTilesAction@66131498,30.0,RuleBased,7.0,22.0,37.0,MCTS-Simple,RuleBased,7,15,MCTS-Simple
1874714453,Azul,5,ACTION_CHOSEN,52,48,2,134,102,,,games.azul.actions.TakeTilesAction@6612b2c0,Player 0 takes BLACK tiles from factory 4 to pattern line 2,games.azul.actions.TakeTilesAction@6612b2c0,22,,22,games.azul.actions.TakeTilesAction@6612b2c0,30.0,RuleBased,7.0,22.0,37.0,MCTS-Simple,RuleBased,7,15,MCTS-Simple
1874714453,Azul,5,ACTION_CHOSEN,53,49,2,134,101,games.azul.actions.TakeTilesAction@257016cf,games.azul.actions.TakeTilesAction@257016cf,,Player 1 takes YELLOW tiles from center to pattern line 1,,,13,13,games.azul.actions.TakeTilesAction@257016cf,30.0,RuleBased,7.0,22.0,37.0,MCTS-Simple,RuleBased,7,15,MCTS-Simple
1874714453,Azul,5,ACTION_CHOSEN,54,50,2,134,100,,,games.azul.actions.TakeTilesAction@6612aeff,Player 0 takes BLACK tiles from factory 3 to pattern line 2,games.azul.actions.TakeTilesAction@6612aeff,9,,9,games.azul.actions.TakeTilesAction@6612aeff,30.0,RuleBased,7.0,22.0,37.0,MCTS-Simple,RuleBased,7,15,MCTS-Simple
1874714453,Azul,5,ACTION_CHOSEN,55,51,2,134,99,games.azul.actions.TakeTilesAction@2fcfd7e4,games.azul.actions.TakeTilesAction@2fcfd7e4,,Player 1 takes RED tiles from center to pattern line 3,,,5,5,games.azul.actions.TakeTilesAction@2fcfd7e4,30.0,RuleBased,7.0,22.0,37.0,MCTS-Simple,RuleBased,7,15,MCTS-Simple
1874714453,Azul,5,ACTION_CHOSEN,56,52,2,134,96,,,games.azul.actions.TakeTilesAction@256fa2cd,Player 0 takes YELLOW tiles from center to pattern line 4,games.azul.actions.TakeTilesAction@256fa2cd,4,,4,games.azul.actions.TakeTilesAction@256fa2cd,30.0,RuleBased,7.0,22.0,37.0,MCTS-Simple,RuleBased,7,15,MCTS-Simple
1874714453,Azul,5,ACTION_CHOSEN,57,53,2,134,94,games.azul.actions.TakeTilesAction@327c6f28,games.azul.actions.TakeTilesAction@327c6f28,,Player 1 takes BLUE tiles from center to floor line,,,1,1,games.azul.actions.TakeTilesAction@327c6f28,30.0,RuleBased,7.0,22.0,37.0,MCTS-Simple,RuleBased,7,15,MCTS-Simple
1888925827,Azul,1,ACTION_CHOSEN,0,0,2,135,117,,,games.azul.actions.TakeTilesAction@327c0a2a,Player 0 takes BLUE tiles from factory 3 to pattern line 2,games.azul.actions.TakeTilesAction@327c0a2a,78,,78,games.azul.actions.TakeTilesAction@327c0a2a,0.0,RuleBased,0.0,0.0,0.0,MCTS-Simple,RuleBased,0,0,MCTS-Simple
1888925827,Azul,1,ACTION_CHOSEN,1,1,2,135,114,games.azul.actions.TakeTilesAction@66131b9e,games.azul.actions.TakeTilesAction@66131b9e,,Player 1 takes BLACK tiles from factory 1 to pattern line 0,,,72,72,games.azul.actions.TakeTilesAction@66131b9e,0.0,RuleBased,0.0,0.0,0.0,MCTS-Simple,RuleBased,0,0,MCTS-Simple
1888925827,Azul,1,ACTION_CHOSEN,2,2,2,135,113,,,games.azul.actions.TakeTilesAction@2fcf6708,Player 0 takes RED tiles from factory 0 to pattern line 1,games.azul.actions.TakeTilesAction@2fcf6708,55,,55,games.azul.actions.TakeTilesAction@2fcf6708,0.0,RuleBased,0.0,0.0,0.0,MCTS-Simple,RuleBased,0,0,MCTS-Simple
1888925827,Azul,1,ACTION_CHOSEN,3,3,2,135,111,games.azul.actions.TakeTilesAction@592e2c7c,games.azul.actions.TakeTilesAction@592e2c7c,,Player 1 takes WHITE tiles from factory 2 to pattern line 4,,,45,45,games.azul.actions.TakeTilesAction@592e2c7c,0.0,RuleBased,0.0,0.0,0.0,MCTS-Simple,RuleBased,0,0,MCTS-Simple
1888925827,Azul,1,ACTION_CHOSEN,4,4,2,135,109,,,games.azul.actions.TakeTilesAction@327bfae8,Player 0 takes BLUE tiles from center to pattern line 0,games.azul.actions.TakeTilesAction@327bfae8,28,,28,games.azul.actions.TakeTilesAction@327bfae8,0.0,RuleBased,0.0,0.0,0.0,MCTS-Simple,RuleBased,0,0,MCTS-Simple
1888925827,Azul,1,ACTION_CHOSEN,5,5,2,135,107,games.azul.actions.TakeTilesAction@2570170d,games.azul.actions.TakeTilesAction@2570170d,,Player 1 takes YELLOW tiles from center to pattern line 3,,,25,25,games.azul.actions.TakeTilesAction@2570170d,0.0,RuleBased,0.0,0.0,0.0,MCTS-Simple,RuleBased,0,0,MCTS-Simple
1888925827,Azul,1,ACTION_CHOSEN,6,6,2,135,106,,,games.azul.actions.TakeTilesAction@2fcf6385,Player 0 takes RED tiles from center to pattern line 3,games.azul.actions.TakeTilesAction@2fcf6385,15,,15,games.azul.actions.TakeTilesAction@2fcf6385,0.0,RuleBased,0.0,0.0,0.0,MCTS-Simple,RuleBased,0,0,MCTS-Simple
1888925827,Azul,1,ACTION_CHOSEN,7,7,2,135,103,games.azul.actions.TakeTilesAction@592e2139,games.azul.actions.TakeTilesAction@592e2139,,Player 1 takes WHITE tiles from center to pattern line 4,,,13,13,games.azul.actions.TakeTilesAction@592e2139,0.0,RuleBased,0.0,0.0,0.0,MCTS-Simple,RuleBased,0,0,MCTS-Simple
1888925827,Azul,1,ACTION_CHOSEN,8,8,2,135,101,,,games.azul.actions.TakeTilesAction@6612b2fe,Player 0 takes BLACK tiles from factory 4 to pattern line 4,games.azul.actions.TakeTilesAction@6612b2fe,6,,6,games.azul.actions.TakeTilesAction@6612b2fe,0.0,RuleBased,0.0,0.0,0.0,MCTS-Simple,RuleBased,0,0,MCTS-Simple
1888925827,Azul,1,ACTION_CHOSEN,9,9,2,135,99,games.azul.actions.TakeTilesAction@327c6f66,games.azul.actions.TakeTilesAction@327c6f66,,Player 1 takes BLUE tiles from center to pattern line 1,,,6,6,games.azul.actions.TakeTilesAction@327c6f66,0.0,RuleBased,0.0,0.0,0.0,MCTS-Simple,RuleBased,0,0,MCTS-Simple
1888925827,Azul,1,ACTION_CHOSEN,10,10,2,135,97,,,games.azul.actions.TakeTilesAction@6612a039,Player 0 takes BLACK tiles from center to pattern line 4,games.azul.actions.TakeTilesAction@6612a039,2,,2,games.azul.actions.TakeTilesAction@6612a039,0.0,RuleBased,0.0,0.0,0.0,MCTS-Simple,RuleBased,0,0,MCTS-Simple
1888925827,Azul,2,ACTION_CHOSEN,11,10,2,135,106,,,games.azul.actions.TakeTilesAction@256fa650,Player 0 takes YELLOW tiles from factory 0 to pattern line 2,games.azul.actions.TakeTilesAction@256fa650,43,,43,games.azul.actions.TakeTilesAction@256fa650,0.0,RuleBased,2.0,2.0,2.0,MCTS-Simple,RuleBased,2,3,MCTS-Simple
1888925827,Azul,2,ACTION_CHOSEN,12,11,2,135,103,games.azul.actions.TakeTilesAction@592e287d,games.azul.actions.TakeTilesAction@592e287d,,Player 1 takes WHITE tiles from factory 1 to pattern line 2,,,46,46,games.azul.actions.TakeTilesAction@592e287d,0.0,RuleBased,2.0,2.0,2.0,MCTS-Simple,RuleBased,2,3,MCTS-Simple
1888925827,Azul,2,ACTION_CHOSEN,13,12,2,135,102,,,games.azul.actions.TakeTilesAction@256fb535,Player 0 takes YELLOW tiles from factory 4 to pattern line 1,games.azul.actions.TakeTilesAction@256fb535,28,,28,games.azul.actions.TakeTilesAction@256fb535,0.0,RuleBased,2.0,2.0,2.0,MCTS-Simple,RuleBased,2,3,MCTS-Simple
1888925827,Azul,2,ACTION_CHOSEN,14,13,2,135,100,games.azul.actions.TakeTilesAction@327c7a8a,games.azul.actions.TakeTilesAction@327c7a8a,,Player 1 takes BLUE tiles from factory 2 to pattern line 0,,,24,24,games.azul.actions.TakeTilesAction@327c7a8a,0.0,RuleBased,2.0,2.0,2.0,MCTS-Simple,RuleBased,2,3,MCTS-Simple
1888925827,Azul,2,ACTION_CHOSEN,15,14,2,135,99,,,games.azul.actions.TakeTilesAction@592dbb62,Player 0 takes WHITE tiles from factory 3 to pattern line 0,games.azul.actions.TakeTilesAction@592dbb62,11,,11,games.azul.actions.TakeTilesAction@592dbb62,0.0,RuleBased,2.0,2.0,2.0,MCTS-Simple,RuleBased,2,3,MCTS-Simple
1888925827,Azul,2,ACTION_CHOSEN,16,15,2,135,98,games.azul.actions.TakeTilesAction@592e20dc,games.azul.actions.TakeTilesAction@592e20dc,,Player 1 takes WHITE tiles from center to pattern line 1,,,9,9,games.azul.actions.TakeTilesAction@592e20dc,0.0,RuleBased,2.0,2.0,2.0,MCTS-Simple,RuleBased,2,3,MCTS-Simple
1888925827,Azul,2,ACTION_CHOSEN,17,16,2,135,95,,,games.azul.actions.TakeTilesAction@6612a039,Player 0 takes BLACK tiles from center to pattern line 4,games.azul.actions.TakeTilesAction@6612a039,5,,5,games.azul.actions.TakeTilesAction@6612a039,0.0,RuleBased,2.0,2.0,2.0,MCTS-Simple,RuleBased,2,3,MCTS-Simple
1888925827,Azul,2,ACTION_CHOSEN,18,17,2,135,93,games.azul.actions.TakeTilesAction@2fcfd768,games.azul.actions.TakeTilesAction@2fcfd768,,Player 1 takes RED tiles from center to floor line,,,2,2,games.azul.actions.TakeTilesAction@2fcfd768,0.0,RuleBased,2.0,2.0,2.0,MCTS-Simple,RuleBased,2,3,MCTS-Simple
1888925827,Azul,2,ACTION_CHOSEN,19,18,2,135,93,,,games.azul.actions.TakeTilesAction@327bfac9,Player 0 takes BLUE tiles from center to floor line,games.azul.actions.TakeTilesAction@327bfac9,1,,1,games.azul.actions.TakeTilesAction@327bfac9,0.0,RuleBased,2.0,2.0,2.0,MCTS-Simple,RuleBased,2,3,MCTS-Simple
1888925827,Azul,3,ACTION_CHOSEN,20,18,2,135,108,,,games.azul.actions.TakeTilesAction@6612aec1,Player 0 takes BLACK tiles from factory 3 to pattern line 0,games.azul.actions.TakeTilesAction@6612aec1,49,,49,games.azul.actions.TakeTilesAction@6612aec1,6.0,RuleBased,0.0,3.0,6.0,MCTS-Simple,RuleBased,4,7,MCTS-Simple
1888925827,Azul,3,ACTION_CHOSEN,21,19,2,135,107,games.azul.actions.TakeTilesAction@25701e32,games.azul.actions.TakeTilesAction@25701e32,,Player 1 takes YELLOW tiles from factory 1 to pattern line 0,,,35,35,games.azul.actions.TakeTilesAction@25701e32,6.0,RuleBased,0.0,3.0,6.0,MCTS-Simple,RuleBased,4,7,MCTS-Simple
1888925827,Azul,3,ACTION_CHOSEN,22,20,2,135,106,,,games.azul.actions.TakeTilesAction@6612b2a1,Player 0 takes BLACK tiles from factory 4 to pattern line 1,games.azul.actions.TakeTilesAction@6612b2a1,34,,34,games.azul.actions.TakeTilesAction@6612b2a1,6.0,RuleBased,0.0,3.0,6.0,MCTS-Simple,RuleBased,4,7,MCTS-Simple
1888925827,Azul,3,ACTION_CHOSEN,23,21,2,135,104,games.azul.actions.TakeTilesAction@2fcfe2e9,games.azul.actions.TakeTilesAction@2fcfe2e9,,Player 1 takes RED tiles from factory 2 to pattern line 1,,,17,17,games.azul.actions.TakeTilesAction@2fcfe2e9,6.0,RuleBased,0.0,3.0,6.0,MCTS-Simple,RuleBased,4,7,MCTS-Simple
1888925827,Azul,3,ACTION_CHOSEN,24,22,2,135,103,,,games.azul.actions.TakeTilesAction@2fcf6366,Player 0 takes RED tiles from center to pattern line 2,games.azul.actions.TakeTilesAction@2fcf6366,13,,13,games.azul.actions.TakeTilesAction@2fcf6366,6.0,RuleBased,0.0,3.0,6.0,MCTS-Simple,RuleBased,4,7,MCTS-Simple
1888925827,Azul,3,ACTION_CHOSEN,25,23,2,135,99,games.azul.actions.TakeTilesAction@592e24fa,games.azul.actions.TakeTilesAction@592e24fa,,Player 1 takes WHITE tiles from factory 0 to pattern line 4,,,7,7,games.azul.actions.TakeTilesAction@592e24fa,6.0,RuleBased,0.0,3.0,6.0,MCTS-Simple,RuleBased,4,7,MCTS-Simple
1888925827,Azul,3,ACTION_CHOSEN,26,24,2,135,98,,,games.azul.actions.TakeTilesAction@327bfb64,Player 0 takes BLUE tiles from center to pattern line 4,games.azul.actions.TakeTilesAction@327bfb64,5,,5,games.azul.actions.TakeTilesAction@327bfb64,6.0,RuleBased,0.0,3.0,6.0,MCTS-Simple,RuleBased,4,7,MCTS-Simple
1888925827,Azul,3,ACTION_CHOSEN,27,25,2,135,96,games.azul.actions.TakeTilesAction@2570170d,games.azul.actions.TakeTilesAction@2570170d,,Player 1 takes YELLOW tiles from center to pattern line 3,,,3,3,games.azul.actions.TakeTilesAction@2570170d,6.0,RuleBased,0.0,3.0,6.0,MCTS-Simple,RuleBased,4,7,MCTS-Simple
1888925827,Azul,3,ACTION_CHOSEN,28,26,2,135,93,,,games.azul.actions.TakeTilesAction@66129f9e,Player 0 takes BLACK tiles from center to floor line,games.azul.actions.TakeTilesAction@66129f9e,1,,1,games.azul.actions.TakeTilesAction@66129f9e,6.0,RuleBased,0.0,3.0,6.0,MCTS-Simple,RuleBased,4,7,MCTS-Simple
1888925827,Azul,4,ACTION_CHOSEN,29,26,2,135,110,,,games.azul.actions.TakeTilesAction@2fcf6e6b,Player 0 takes RED tiles from factory 2 to pattern line 0,games.azul.actions.TakeTilesAction@2fcf6e6b,35,,35,games.azul.actions.TakeTilesAction@2fcf6e6b,12.0,RuleBased,1.0,7.0,13.0,MCTS-Simple,RuleBased,7,10,MCTS-Simple
1888925827,Azul,4,ACTION_CHOSEN,30,27,2,135,109,games.azul.actions.TakeTilesAction@2fcfe66c,games.azul.actions.TakeTilesAction@2fcfe66c,,Player 1 takes RED tiles from factory 3 to floor line,,,41,41,games.azul.actions.TakeTilesAction@2fcfe66c,12.0,RuleBased,1.0,7.0,13.0,MCTS-Simple,RuleBased,7,10,MCTS-Simple
1888925827,Azul,4,ACTION_CHOSEN,31,28,2,135,109,,,games.azul.actions.TakeTilesAction@592db03e,Player 0 takes WHITE tiles from factory 0 to pattern line 1,games.azul.actions.TakeTilesAction@592db03e,23,,23,games.azul.actions.TakeTilesAction@592db03e,12.0,RuleBased,1.0,7.0,13.0,MCTS-Simple,RuleBased,7,10,MCTS-Simple
